player_id;jugador;posicion;media_real;media_predicha_decimal;media_predicha;error;error_decimal;formula_posicion;posicion_original;origen_calculo
44184;L. Halter;CB;;73,51011158631086;74;;;CB;CB;formulas_por_posicion.json
57652;L. Haquín;CB;;69,85970277277988;70;;;CB;CB;formulas_por_posicion.json
104717;L. Hernández;CB;;81,3274091694986;81;;;CB;CB;formulas_por_posicion.json
106403;L. Høgsberg;CB;;72,43729887005148;72;;;CB;CB;formulas_por_posicion.json
376502;L. Justiniano;CB;;63,00387337176344;63;;;CB;CB;formulas_por_posicion.json
114937;L. Kelly;CB;;75,39918843521608;75;;;CB;CB;formulas_por_posicion.json
118145;L. Krejcí;CB;;77,62973724312249;78;;;CB;CB;formulas_por_posicion.json
60188;L. Lollo;CB;;73,68130753336789;74;;;CB;CB;formulas_por_posicion.json
45582;L. López;CB;;74,79020191519496;75;;;CB;CB;formulas_por_posicion.json
47830;L. Magallán;CB;;72,04127503464784;72;;;CB;CB;formulas_por_posicion.json
100283;L. Marianucci;CB;;69,16542057793096;69;;;CB;CB;formulas_por_posicion.json
117793;L. Martínez;CB;;78,44696943910654;78;;;CB;CB;formulas_por_posicion.json
108669;L. Martínez Q.;CB;;76,92928736695985;77;;;CB;CB;formulas_por_posicion.json
56263;L. Monzón;CB;;71,89862789113351;72;;;CB;CB;formulas_por_posicion.json
112026;L. Morales;CB;;73,91689544042454;74;;;CB;CB;formulas_por_posicion.json
110603;L. Mosevich;CB;;70,54370195019962;71;;;CB;CB;formulas_por_posicion.json
122015;L. O'Nien;CB;;71,18910087544282;71;;;CB;CB;formulas_por_posicion.json
32353;L. Otávio;CB;;70,34211222444745;70;;;CB;CB;formulas_por_posicion.json
63184;L. Otávio;CB;;70,22901150650043;70;;;CB;CB;formulas_por_posicion.json
55746;L. Quintana;CB;;74,16224367593789;74;;;CB;CB;formulas_por_posicion.json
57948;L. Quintana;CB;;66,37751632318516;66;;;CB;CB;formulas_por_posicion.json
118521;L. Quiroz;CB;;67,55308873521743;68;;;CB;CB;formulas_por_posicion.json
115357;L. Raffin;CB;;63,85153143881381;64;;;CB;CB;formulas_por_posicion.json
118349;L. Ranieri;CB;;72,77325952002842;73;;;CB;CB;formulas_por_posicion.json
373521;L. Recalde;CB;;68,83738778773285;69;;;CB;CB;formulas_por_posicion.json
115106;L. Reggiani;CB;;68,1968429836204;68;;;CB;CB;formulas_por_posicion.json
110607;L. Rivero;CB;;75,30906139203411;75;;;CB;CB;formulas_por_posicion.json
114416;L. Rivero;CB;;73,244619733992;73;;;CB;CB;formulas_por_posicion.json
56236;L. Segovia;CB;;67,82472934177643;68;;;CB;CB;formulas_por_posicion.json
110861;L. Sosa;CB;;70,79583443374244;71;;;CB;CB;formulas_por_posicion.json
104334;L. Suárez;CB;;70,6298016437134;71;;;CB;CB;formulas_por_posicion.json
115936;L. Sylla;CB;;73,8598279841014;74;;;CB;CB;formulas_por_posicion.json
108889;L. Sánchez;CB;;63,04416790130352;63;;;CB;CB;formulas_por_posicion.json
39469;L. Valenti;CB;;70,8752878315201;71;;;CB;CB;formulas_por_posicion.json
42935;L. Vallejo;CB;;64,90812505428487;65;;;CB;CB;formulas_por_posicion.json
102232;L. Villalba;CB;;69,75568277141882;70;;;CB;CB;formulas_por_posicion.json
54834;L. Yanarico;CB;;64,10643733839625;64;;;CB;CB;formulas_por_posicion.json
111989;L. Yoro;CB;;80,81486448215462;81;;;CB;CB;formulas_por_posicion.json
58284;L. Zabala;CB;;65,92842701549452;66;;;CB;CB;formulas_por_posicion.json
54396;L. Zárate;CB;;72,16760317636418;72;;;CB;CB;formulas_por_posicion.json
105254;L. Østigård;CB;;76,64978528751115;77;;;CB;CB;formulas_por_posicion.json
263509;Lautaro;CB;;70,66466574375224;71;;;CB;CB;formulas_por_posicion.json
113590;Luan Peres;CB;;73,5017530400467;74;;;CB;CB;formulas_por_posicion.json
118392;Lucas Beraldo;CB;;77,61791188479296;78;;;CB;CB;formulas_por_posicion.json
38390;Lucas Freitas;CB;;68,3433684303138;68;;;CB;CB;formulas_por_posicion.json
46507;Lucas Oliveira;CB;;68,85429265362963;69;;;CB;CB;formulas_por_posicion.json
110681;Lucas Veríssimo;CB;;77,175313257402;77;;;CB;CB;formulas_por_posicion.json
111011;Luisão;CB;;69,67976820623865;70;;;CB;CB;formulas_por_posicion.json
114440;Luiz Felipe;CB;;76,77978052668615;77;;;CB;CB;formulas_por_posicion.json
100820;Luiz Gustavo;CB;;66,08833615177359;66;;;CB;CB;formulas_por_posicion.json
108839;Lyanco;CB;;75,54442093401957;76;;;CB;CB;formulas_por_posicion.json
101689;Léo Andrade;CB;;70,53283650736938;71;;;CB;CB;formulas_por_posicion.json
118276;Léo Ortiz;CB;;78,86140614532326;79;;;CB;CB;formulas_por_posicion.json
110362;Léo Pelé;CB;;65,49876443172195;65;;;CB;CB;formulas_por_posicion.json
56029;Léo Pereira;CB;;81,23641897428335;81;;;CB;CB;formulas_por_posicion.json
100682;M. Abdelmonem;CB;;75,59930063218621;76;;;CB;CB;formulas_por_posicion.json
109124;M. Akanji;CB;;83,2206148907952;83;;;CB;CB;formulas_por_posicion.json
104091;M. Akinmboni;CB;;60,06435385854158;60;;;CB;CB;formulas_por_posicion.json
118418;M. Alleyne;CB;;70,6277576547456;71;;;CB;CB;formulas_por_posicion.json
105201;M. Antoni;CB;;69,456184621115;69;;;CB;CB;formulas_por_posicion.json
45788;M. Araujo;CB;;72,00147016587275;72;;;CB;CB;formulas_por_posicion.json
111334;M. Barbieri;CB;;70,86310870276418;71;;;CB;CB;formulas_por_posicion.json
45196;M. Bianchetti;CB;;71,70374459003405;72;;;CB;CB;formulas_por_posicion.json
117820;M. Bombito;CB;;74,61508837354197;75;;;CB;CB;formulas_por_posicion.json
118482;M. Brizuela;CB;;71,14950961549395;71;;;CB;CB;formulas_por_posicion.json
54163;M. Caicedo;CB;;64,1404530340017;64;;;CB;CB;formulas_por_posicion.json
55946;M. Caicedo;CB;;66,62911440616563;67;;;CB;CB;formulas_por_posicion.json
30117;M. Capasso;CB;;72,99093116113336;73;;;CB;CB;formulas_por_posicion.json
118529;M. Carabajal;CB;;73,28560688564234;73;;;CB;CB;formulas_por_posicion.json
60167;M. Catalán;CB;;72,29213263481834;72;;;CB;CB;formulas_por_posicion.json
114105;M. De Ligt;CB;;83,21483350738123;83;;;CB;CB;formulas_por_posicion.json
58408;M. Di Benedetto;CB;;69,4332288731279;69;;;CB;CB;formulas_por_posicion.json
45669;M. Di Cesare;CB;;75,50006952993024;76;;;CB;CB;formulas_por_posicion.json
107985;M. Diakhaby;CB;;77,07375105413271;77;;;CB;CB;formulas_por_posicion.json
113351;M. Diarra;CB;;73,83425594441226;74;;;CB;CB;formulas_por_posicion.json
46611;M. Dória;CB;;70,65484180865886;71;;;CB;CB;formulas_por_posicion.json
103498;M. Estève;CB;;77,25473719377015;77;;;CB;CB;formulas_por_posicion.json
1073801803;M. Falcón;CB;;71,68230337326891;72;;;CB;CB;formulas_por_posicion.json
117596;M. Faye;CB;;68,548897646039;69;;;CB;CB;formulas_por_posicion.json
54853;M. Fernández;CB;;70,86653169211453;71;;;CB;CB;formulas_por_posicion.json
116711;M. Gabbia;CB;;79,3703426523806;79;;;CB;CB;formulas_por_posicion.json
113430;M. Gamarra;CB;;70,22781598443751;70;;;CB;CB;formulas_por_posicion.json
55757;M. Gauna;CB;;71,5666966409526;72;;;CB;CB;formulas_por_posicion.json
378342;M. Gianoli;CB;;70,14143094838923;70;;;CB;CB;formulas_por_posicion.json
121363;M. González;CB;;68,62879812564195;69;;;CB;CB;formulas_por_posicion.json
42577;M. Guéhi;CB;;82,28790487476641;82;;;CB;CB;formulas_por_posicion.json
58352;M. Jacquet;CB;;70,54518892123535;71;;;CB;CB;formulas_por_posicion.json
103514;M. Keane;CB;;78,79277911066796;79;;;CB;CB;formulas_por_posicion.json
54364;M. Kempf;CB;;76,34262239231008;76;;;CB;CB;formulas_por_posicion.json
115937;M. Kilman;CB;;76,12812190945071;76;;;CB;CB;formulas_por_posicion.json
118332;M. Kumbulla;CB;;78,10471393415709;78;;;CB;CB;formulas_por_posicion.json
113356;M. Lacroix;CB;;81,25870167276358;81;;;CB;CB;formulas_por_posicion.json
117407;M. Lazo;CB;;70,6680152545746;71;;;CB;CB;formulas_por_posicion.json
61531;M. Lemos;CB;;71,25106310353408;71;;;CB;CB;formulas_por_posicion.json
116960;M. Lusuardi;CB;;62,329140225578804;62;;;CB;CB;formulas_por_posicion.json
56145;M. Maidana;CB;;69,44770342526779;69;;;CB;CB;formulas_por_posicion.json
100975;M. Mbow;CB;;65,46013017397662;65;;;CB;CB;formulas_por_posicion.json
119783;M. McKenzie;CB;;68,72566886951527;69;;;CB;CB;formulas_por_posicion.json
113059;M. Mendoza;CB;;71,5115854942138;72;;;CB;CB;formulas_por_posicion.json
110950;M. Mendía;CB;;64,88857763441992;65;;;CB;CB;formulas_por_posicion.json
115390;M. Moreno;CB;;73,29199632100577;73;;;CB;CB;formulas_por_posicion.json
107977;M. Niakhaté;CB;;79,2886239907598;79;;;CB;CB;formulas_por_posicion.json
118282;M. Ortiz;CB;;69,55947315642457;70;;;CB;CB;formulas_por_posicion.json
377146;M. Palacios;CB;;60,38031174828082;60;;;CB;CB;formulas_por_posicion.json
116047;M. Palazzo;CB;;63,63691363440142;64;;;CB;CB;formulas_por_posicion.json
115389;M. Palma;CB;;59,85506685513555;60;;;CB;CB;formulas_por_posicion.json
45758;M. Pellegrino;CB;;71,66684961320846;72;;;CB;CB;formulas_por_posicion.json
104186;M. Pingot;CB;;64,79111427113423;65;;;CB;CB;formulas_por_posicion.json
115086;M. Pongračić;CB;;75,10516131699275;75;;;CB;CB;formulas_por_posicion.json
57949;M. Pérez;CB;;73,63152179212116;74;;;CB;CB;formulas_por_posicion.json
110462;M. Pérez;CB;;66,5813309030799;67;;;CB;CB;formulas_por_posicion.json
55970;M. Rea;CB;;72,35991383566606;72;;;CB;CB;formulas_por_posicion.json
58292;M. Rodríguez;CB;;70,67596214154547;71;;;CB;CB;formulas_por_posicion.json
41174;M. Rojo;CB;;72,47180206482824;72;;;CB;CB;formulas_por_posicion.json
57646;M. Salisu;CB;;76,93920172906245;77;;;CB;CB;formulas_por_posicion.json
61069;M. Sarr;CB;;77,18217519521224;77;;;CB;CB;formulas_por_posicion.json
114196;M. Sarr;CB;;68,86030212669156;69;;;CB;CB;formulas_por_posicion.json
111073;M. Senesi;CB;;79,96653946951078;80;;;CB;CB;formulas_por_posicion.json
102134;M. Simakan;CB;;79,52656889518457;80;;;CB;CB;formulas_por_posicion.json
58131;M. Suárez;CB;;65,75671965563748;66;;;CB;CB;formulas_por_posicion.json
110712;M. Talbi;CB;;77,3063492577611;77;;;CB;CB;formulas_por_posicion.json
112489;M. Thiaw;CB;;81,79475421496628;82;;;CB;CB;formulas_por_posicion.json
377512;M. Torrez;CB;;64,89282562094215;65;;;CB;CB;formulas_por_posicion.json
42093;M. Torrén;CB;;66,70241922504789;67;;;CB;CB;formulas_por_posicion.json
60507;M. Troilo;CB;;67,9786665748069;68;;;CB;CB;formulas_por_posicion.json
112998;M. Valenti;CB;;68,5189591945916;69;;;CB;CB;formulas_por_posicion.json
63319;M. Valjent;CB;;78,08016289856712;78;;;CB;CB;formulas_por_posicion.json
113972;M. Van De Ven;CB;;82,99014671435536;83;;;CB;CB;formulas_por_posicion.json
112896;M. Viti;CB;;67,31017410805245;67;;;CB;CB;formulas_por_posicion.json
107912;M. Vitík;CB;;74,436465786586;74;;;CB;CB;formulas_por_posicion.json
47813;M. Zaldivia;CB;;71,25162224926842;71;;;CB;CB;formulas_por_posicion.json
122729;M. Zelaya;CB;;63,59049374808044;64;;;CB;CB;formulas_por_posicion.json
40407;Maicon;CB;;72,18305607945803;72;;;CB;CB;formulas_por_posicion.json
263768;Malparitti I;CB;;88,8491186179288;89;;;CB;CB;formulas_por_posicion.json
264478;Malparitti II;CB;;88,8491186179288;89;;;CB;CB;formulas_por_posicion.json
58668;Manoel;CB;;73,59662126376453;74;;;CB;CB;formulas_por_posicion.json
117995;Manu Fernández;CB;;71,22188982929599;71;;;CB;CB;formulas_por_posicion.json
43157;Marcos Alonso;CB;;73,31442398432135;73;;;CB;CB;formulas_por_posicion.json
37874;Marcos Victor;CB;;69,88355746998447;70;;;CB;CB;formulas_por_posicion.json
108051;Marcão;CB;;75,96777038481905;76;;;CB;CB;formulas_por_posicion.json
33250;Mario Gila;CB;;79,67189674212774;80;;;CB;CB;formulas_por_posicion.json
109997;Mario Hermoso;CB;;78,06900359963903;78;;;CB;CB;formulas_por_posicion.json
57418;Marllon;CB;;72,49998448628882;72;;;CB;CB;formulas_por_posicion.json
45993;Marquinhos;CB;;87,39627067298768;87;;;CB;CB;formulas_por_posicion.json
114344;Micael;CB;;72,8699311734268;73;;;CB;CB;formulas_por_posicion.json
124276;Miguel Rubio;CB;;73,2327441615925;73;;;CB;CB;formulas_por_posicion.json
115358;Milosavljević;CB;;70,2011320078879;70;;;CB;CB;formulas_por_posicion.json
101316;Morato;CB;;75,54805143739634;76;;;CB;CB;formulas_por_posicion.json
308521;Murillo;CB;;83,06869810160305;83;;;CB;CB;formulas_por_posicion.json
115061;Murilo;CB;;76,76760336957506;77;;;CB;CB;formulas_por_posicion.json
43082;N. Adjei;CB;;71,27938551694152;71;;;CB;CB;formulas_por_posicion.json
118584;N. Aguerd;CB;;81,68105109719654;82;;;CB;CB;formulas_por_posicion.json
59766;N. Aké;CB;;83,20568910575328;83;;;CB;CB;formulas_por_posicion.json
54659;N. Al-Sharari;CB;;68,4479446471485;68;;;CB;CB;formulas_por_posicion.json
45454;N. Arena;CB;;66,98426727359993;67;;;CB;CB;formulas_por_posicion.json
108467;N. Bertola;CB;;74,36670309468049;74;;;CB;CB;formulas_por_posicion.json
102233;N. Breitenbruch;CB;;68,42471718661241;68;;;CB;CB;formulas_por_posicion.json
55971;N. Cabral;CB;;66,29202748924445;66;;;CB;CB;formulas_por_posicion.json
58315;N. Capraro;CB;;70,07031741572916;70;;;CB;CB;formulas_por_posicion.json
56173;N. Caro Torres;CB;;68,61599496680543;69;;;CB;CB;formulas_por_posicion.json
114780;N. Casale;CB;;74,49816034235758;74;;;CB;CB;formulas_por_posicion.json
45124;N. Collins;CB;;80,24311369240843;80;;;CB;CB;formulas_por_posicion.json
60133;N. Colombo;CB;;72,09506524664563;72;;;CB;CB;formulas_por_posicion.json
118405;N. Demartini;CB;;68,607073967995;69;;;CB;CB;formulas_por_posicion.json
60364;N. Domínguez;CB;;68,98912642983743;69;;;CB;CB;formulas_por_posicion.json
47269;N. Ferraresi;CB;;71,90594780093811;72;;;CB;CB;formulas_por_posicion.json
58127;N. Freire;CB;;69,56016831444549;70;;;CB;CB;formulas_por_posicion.json
58327;N. Giménez;CB;;63,701123357187655;64;;;CB;CB;formulas_por_posicion.json
47532;N. Goitea;CB;;70,08265673155704;70;;;CB;CB;formulas_por_posicion.json
117814;N. Hernández;CB;;68,7978208335796;69;;;CB;CB;formulas_por_posicion.json
58211;N. Herrera;CB;;75,31541148494398;75;;;CB;CB;formulas_por_posicion.json
121251;N. Kamara;CB;;66,81966572318493;67;;;CB;CB;formulas_por_posicion.json
114769;N. Maras;CB;;74,17405300994525;74;;;CB;CB;formulas_por_posicion.json
114914;N. Mendy;CB;;74,75344625994529;75;;;CB;CB;formulas_por_posicion.json
105189;N. Meriano;CB;;70,40237453137357;70;;;CB;CB;formulas_por_posicion.json
112583;N. Milenković;CB;;80,97499015561513;81;;;CB;CB;formulas_por_posicion.json
104419;N. Ngoy;CB;;74,92712171290361;75;;;CB;CB;formulas_por_posicion.json
40725;N. Otamendi;CB;;84,09812078555144;84;;;CB;CB;formulas_por_posicion.json
308531;N. Parra;CB;;61,99294460167006;62;;;CB;CB;formulas_por_posicion.json
60653;N. Paz;CB;;73,2741509542244;73;;;CB;CB;formulas_por_posicion.json
104325;N. Paz;CB;;71,2873455115963;71;;;CB;CB;formulas_por_posicion.json
116636;N. Pintus;CB;;59,143829459451126;59;;;CB;CB;formulas_por_posicion.json
58350;N. Ramírez;CB;;72,26367664139144;72;;;CB;CB;formulas_por_posicion.json
57925;N. Rodríguez;CB;;75,23308373930881;75;;;CB;CB;formulas_por_posicion.json
115534;N. Roselli;CB;;61,93214217667407;62;;;CB;CB;formulas_por_posicion.json
54247;N. Süle;CB;;78,96784834654221;79;;;CB;CB;formulas_por_posicion.json
114476;N. Trabucchi;CB;;59,73131684592547;60;;;CB;CB;formulas_por_posicion.json
114453;N. Valentini;CB;;74,97824994486045;75;;;CB;CB;formulas_por_posicion.json
371342;N. Villarroel;CB;;61,03378819233793;61;;;CB;CB;formulas_por_posicion.json
114675;N. Zalazar;CB;;70,18049677154934;70;;;CB;CB;formulas_por_posicion.json
121244;N. Zätterström;CB;;66,66237461678351;67;;;CB;CB;formulas_por_posicion.json
114525;N. Čelik;CB;;64,71438044707449;65;;;CB;CB;formulas_por_posicion.json
117821;Natan;CB;;77,3922661905559;77;;;CB;CB;formulas_por_posicion.json
105271;Natã;CB;;66,75272640438332;67;;;CB;CB;formulas_por_posicion.json
111388;Neris;CB;;69,13733913576007;69;;;CB;CB;formulas_por_posicion.json
118193;O. Alderete;CB;;79,68508234004632;80;;;CB;CB;formulas_por_posicion.json
38891;O. Bevan;CB;;65,86143439524099;66;;;CB;CB;formulas_por_posicion.json
107909;O. Boscagli;CB;;74,96053244581678;75;;;CB;CB;formulas_por_posicion.json
114192;O. Camara;CB;;74,53735384616611;75;;;CB;CB;formulas_por_posicion.json
115144;O. Kossounou;CB;;79,68069736596118;80;;;CB;CB;formulas_por_posicion.json
47175;O. Kouassi;CB;;64,6030618519128;65;;;CB;CB;formulas_por_posicion.json
116943;O. Luengo;CB;;72,86103102686324;73;;;CB;CB;formulas_por_posicion.json
117390;O. Provstgaard;CB;;71,06323804009497;71;;;CB;CB;formulas_por_posicion.json
58242;O. Salomón;CB;;70,08709761640196;70;;;CB;CB;formulas_por_posicion.json
101211;O. Solet;CB;;77,31068909558856;77;;;CB;CB;formulas_por_posicion.json
118097;O. Touré;CB;;68,20234583502302;68;;;CB;CB;formulas_por_posicion.json
110690;Otávio;CB;;67,31521291387295;67;;;CB;CB;formulas_por_posicion.json
58071;P. Calione;CB;;67,39901085254928;67;;;CB;CB;formulas_por_posicion.json
308187;P. Camacho;CB;;63,68601407782134;64;;;CB;CB;formulas_por_posicion.json
102310;P. Comuzzo;CB;;76,16997335798625;76;;;CB;CB;formulas_por_posicion.json
59356;P. Díaz;CB;;73,4440444846568;73;;;CB;CB;formulas_por_posicion.json
113436;P. Hincapié;CB;;83,20830760749077;83;;;CB;CB;formulas_por_posicion.json
114059;P. Kalulu;CB;;78,85162308752356;79;;;CB;CB;formulas_por_posicion.json
103206;P. Kimpembe;CB;;79,09221854956279;79;;;CB;CB;formulas_por_posicion.json
106893;P. Marí;CB;;69,60290522609772;70;;;CB;CB;formulas_por_posicion.json
113891;P. Oppong;CB;;73,1446466919117;73;;;CB;CB;formulas_por_posicion.json
115261;P. Schuurs;CB;;69,20928933686538;69;;;CB;CB;formulas_por_posicion.json
111344;P. Struijk;CB;;77,38382856305188;77;;;CB;CB;formulas_por_posicion.json
118148;Pacheco;CB;;73,83059625183093;74;;;CB;CB;formulas_por_posicion.json
61397;Patric;CB;;72,55608904267582;73;;;CB;CB;formulas_por_posicion.json
114620;Pau Cubarsí;CB;;82,61739901647752;83;;;CB;CB;formulas_por_posicion.json
114910;Pau Torres;CB;;79,44604937485703;79;;;CB;CB;formulas_por_posicion.json
60904;Pedro Felipe;CB;;71,64984718246866;72;;;CB;CB;formulas_por_posicion.json
101118;Pedro Henrique;CB;;74,76676505210631;75;;;CB;CB;formulas_por_posicion.json
55771;R. Adé;CB;;76,95877582942758;77;;;CB;CB;formulas_por_posicion.json
33266;R. Araújo;CB;;82,02036854021519;82;;;CB;CB;formulas_por_posicion.json
116952;R. Arboleda;CB;;76,61520717251048;77;;;CB;CB;formulas_por_posicion.json
44423;R. Arias;CB;;68,66177450473087;69;;;CB;CB;formulas_por_posicion.json
58410;R. Barbosa;CB;;68,91735601499697;69;;;CB;CB;formulas_por_posicion.json
60687;R. Battaglia;CB;;74,27674270630585;74;;;CB;CB;formulas_por_posicion.json
108692;R. Bensebaini;CB;;76,61486103096333;77;;;CB;CB;formulas_por_posicion.json
116659;R. Bozhinov;CB;;65,11239568720191;65;;;CB;CB;formulas_por_posicion.json
44711;R. Cáseres;CB;;68,54977518205423;69;;;CB;CB;formulas_por_posicion.json
110089;R. Dejesús;CB;;69,8633636393493;70;;;CB;CB;formulas_por_posicion.json
60431;R. Drâguşin;CB;;77,17777114522447;77;;;CB;CB;formulas_por_posicion.json
100564;R. Ely;CB;;72,10104163992337;72;;;CB;CB;formulas_por_posicion.json
43006;R. Funes Mori;CB;;72,96465551215053;73;;;CB;CB;formulas_por_posicion.json
117404;R. Garcés;CB;;67,26815171871303;67;;;CB;CB;formulas_por_posicion.json
118646;R. Giampaoli;CB;;73,11993716860813;73;;;CB;CB;formulas_por_posicion.json
56242;R. Guzmán;CB;;66,30340931643428;66;;;CB;CB;formulas_por_posicion.json
57902;R. Gómez;CB;;68,6217167576124;69;;;CB;CB;formulas_por_posicion.json
118989;R. Ibarra;CB;;65,75023491432626;66;;;CB;CB;formulas_por_posicion.json
110076;R. Janicki;CB;;70,52418440964837;71;;;CB;CB;formulas_por_posicion.json
107796;R. Kluivert;CB;;75,66738300579576;76;;;CB;CB;formulas_por_posicion.json
114351;R. Le Guen;CB;;56,70272416629337;57;;;CB;CB;formulas_por_posicion.json
114844;R. Le Normand;CB;;83,47023394553658;83;;;CB;CB;formulas_por_posicion.json
307772;R. Lutiger;CB;;66,9300620293776;67;;;CB;CB;formulas_por_posicion.json
100017;R. Martínez;CB;;66,13510898561522;66;;;CB;CB;formulas_por_posicion.json
57938;R. Melgarejo;CB;;64,8176786712334;65;;;CB;CB;formulas_por_posicion.json
100432;R. Menezes;CB;;69,50800501221292;70;;;CB;CB;formulas_por_posicion.json
55770;R. Mina;CB;;70,91675933742056;71;;;CB;CB;formulas_por_posicion.json
116671;R. Nicolaisen;CB;;72,32445787378063;72;;;CB;CB;formulas_por_posicion.json
111819;R. Orihuela;CB;;69,79015931417581;70;;;CB;CB;formulas_por_posicion.json
370724;R. Pedroza;CB;;62,72946822936638;63;;;CB;CB;formulas_por_posicion.json
58218;R. Ramírez;CB;;68,05914847082511;68;;;CB;CB;formulas_por_posicion.json
59354;R. Riquelme;CB;;66,10602675020212;66;;;CB;CB;formulas_por_posicion.json
43467;R. Rodríguez;CB;;67,99026815480377;68;;;CB;CB;formulas_por_posicion.json
109854;R. Rojas;CB;;72,28662507547075;72;;;CB;CB;formulas_por_posicion.json
55651;R. Sailor;CB;;70,4634414506993;70;;;CB;CB;formulas_por_posicion.json
38807;R. Sam;CB;;71,28729309099083;71;;;CB;CB;formulas_por_posicion.json
54397;R. Schunke;CB;;72,15317910972854;72;;;CB;CB;formulas_por_posicion.json
111031;R. Williams;CB;;63,93808873942832;64;;;CB;CB;formulas_por_posicion.json
58834;Rafa Marín;CB;;76,80049780688564;77;;;CB;CB;formulas_por_posicion.json
39339;Rafael Thyere;CB;;69,4787629363624;69;;;CB;CB;formulas_por_posicion.json
47128;Rafael Tolói;CB;;72,02092111358684;72;;;CB;CB;formulas_por_posicion.json
109264;Raíllo;CB;;80,85969638532002;81;;;CB;CB;formulas_por_posicion.json
5518;Raúl Albiol;CB;;77,27362563453535;77;;;CB;CB;formulas_por_posicion.json
111997;Renato Veiga;CB;;73,92001762195802;74;;;CB;CB;formulas_por_posicion.json
40335;Renzo;CB;;67,12836250567516;67;;;CB;CB;formulas_por_posicion.json
36776;Riccieli;CB;;72,98673126940417;73;;;CB;CB;formulas_por_posicion.json
114721;Robert Renan;CB;;74,34821418817289;74;;;CB;CB;formulas_por_posicion.json
308179;Rodrigo Guth;CB;;70,82942097768598;71;;;CB;CB;formulas_por_posicion.json
44619;Rodrigo Moledo;CB;;71,62275144289752;72;;;CB;CB;formulas_por_posicion.json
108042;Rodrigues;CB;;72,72468591486947;73;;;CB;CB;formulas_por_posicion.json
60448;Ruan Tressoldi;CB;;71,93246117987314;72;;;CB;CB;formulas_por_posicion.json
111800;Rúben Dias;CB;;89,55924245415899;90;;;CB;CB;formulas_por_posicion.json
263019;S. Arce;CB;;63,76586383823702;64;;;CB;CB;formulas_por_posicion.json
47152;S. Baidoo;CB;;67,91308900840163;68;;;CB;CB;formulas_por_posicion.json
111949;S. Beukema;CB;;77,10591770782133;77;;;CB;CB;formulas_por_posicion.json
122265;S. Bornauw;CB;;75,19601275410518;75;;;CB;CB;formulas_por_posicion.json
118044;S. Boselli;CB;;73,69277960593811;74;;;CB;CB;formulas_por_posicion.json
103512;S. Botman;CB;;81,07680835759415;81;;;CB;CB;formulas_por_posicion.json
116576;S. Bueno;CB;;77,44234199848609;77;;;CB;CB;formulas_por_posicion.json
119096;S. Canestrelli;CB;;72,83522342968259;73;;;CB;CB;formulas_por_posicion.json
113973;S. Cena;CB;;63,9025107078393;64;;;CB;CB;formulas_por_posicion.json
7318;S. Chergui;CB;;62,753964701487774;63;;;CB;CB;formulas_por_posicion.json
41153;S. Coates;CB;;76,39460169056093;76;;;CB;CB;formulas_por_posicion.json
38540;S. Coulibaly;CB;;63,72055125857112;64;;;CB;CB;formulas_por_posicion.json
115068;S. Cuestas;CB;;58,31785650549774;58;;;CB;CB;formulas_por_posicion.json
100115;S. Cáceres;CB;;78,42329580935163;78;;;CB;CB;formulas_por_posicion.json
110768;S. Daniele;CB;;65,56208946414483;66;;;CB;CB;formulas_por_posicion.json
40875;S. De Vrij;CB;;82,1119424410381;82;;;CB;CB;formulas_por_posicion.json
58326;S. Delvalle;CB;;64,91955642553455;65;;;CB;CB;formulas_por_posicion.json
60893;S. Diomandé;CB;;75,6153155892859;76;;;CB;CB;formulas_por_posicion.json
117627;S. Doucouré;CB;;66,82183370980482;67;;;CB;CB;formulas_por_posicion.json
58223;S. Echeverría;CB;;70,81280168883721;71;;;CB;CB;formulas_por_posicion.json
58290;S. Fernández;CB;;69,36173750204098;69;;;CB;CB;formulas_por_posicion.json
58093;S. Flores;CB;;70,12521167493541;70;;;CB;CB;formulas_por_posicion.json
55845;S. García;CB;;69,50771083653065;70;;;CB;CB;formulas_por_posicion.json
102481;S. Gigot;CB;;76,88675587976121;77;;;CB;CB;formulas_por_posicion.json
108646;S. Goglichidze;CB;;62,84167224493967;63;;;CB;CB;formulas_por_posicion.json
47162;S. Kolašinac;CB;;76,26304926720313;76;;;CB;CB;formulas_por_posicion.json
100958;S. Koumbassa;CB;;59,72156170502011;60;;;CB;CB;formulas_por_posicion.json
308508;S. Laquidaín;CB;;63,97776596118185;64;;;CB;CB;formulas_por_posicion.json
60590;S. Lucero;CB;;65,04944529156735;65;;;CB;CB;formulas_por_posicion.json
104719;S. Luperto;CB;;75,92283299904197;76;;;CB;CB;formulas_por_posicion.json
114240;S. Morales;CB;;65,8347118818509;66;;;CB;CB;formulas_por_posicion.json
58198;S. Mosquera;CB;;68,5811629586507;69;;;CB;CB;formulas_por_posicion.json
36706;S. Moya;CB;;66,18364528580629;66;;;CB;CB;formulas_por_posicion.json
63344;S. Núñez;CB;;75,21906497195174;75;;;CB;CB;formulas_por_posicion.json
114380;S. Otoa;CB;;71,1621093704655;71;;;CB;CB;formulas_por_posicion.json
378337;S. Palacios;CB;;66,87286580425575;67;;;CB;CB;formulas_por_posicion.json
6577;S. Pavlović;CB;;79,396791803484;79;;;CB;CB;formulas_por_posicion.json
121396;S. Quirós;CB;;67,38430222051198;67;;;CB;CB;formulas_por_posicion.json
